hotel,hotel_id,images-src,guests,bedroom,bath,price_per_night($),price_id,location,host,Hotel_rating,Hotel_ratingid,userName,userid,RatingbyUsers,userLocation,userCity,locationid,Comments,Crime Rate
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Samera,859,3,"Newcastle upon Tyne, United Kingdom",nill,1,"Amazing stay, host was so helpful and amazing communication thank you so much",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Asad,105,4,"Charlotte, North Carolina",nill,1,"A very nice place to stay and really worth the price, its located near a mart so you can essentially find everything you need at walking distance, easy flexible check in , was welcomed by one off assad’s staff members who was very pleasant and courteously helped us get our luggage up. the place is very well decorated and i love the overall ambiance. The mattresses and pillows were comfy/linens were nicely cleaned. I did feel that having some basic toiletries would have really upped my appreciation of the place but i still think it gets 5 stars",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Mir,823,5,9 years on Airbnb,France,14,It was v good experience. Plane was good and everything was nearby. Best part is the place was exactly as per the pictures,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Mohammad,42,3,"Rotterdam, Netherlands",nill,1,Worth every penny. Great location beautifully furnished apartment. Felt like home.,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Saheed,860,3,"England, United Kingdom",nill,1,"Had an amazing stay!  The place was super clean and comfortable, making it a perfect home away from home. The host's communication was on point too, ensuring a smooth experience. Highly recommend this place for a fantastic stay! 👍😊""",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Basir,466,5,"England, United Kingdom",nill,1,"Extremely clean and tidy apartment, the host was very friendly and responsive. 
I would recommend this place to  anyone.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Imran,27,3,United Kingdom,United Kingdom,2,Used as a one night stopover before heading to the Airport and everything was as described and gaining access was made easy as instructions/local contact was provided in advance.,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Aftab,340,4,"Faisalabad, Pakistan",nill,1,"This is a very modern and renovated apartment inside an old apartment building. Very comfortable and memorable stay, KFC is at just 2 minutes walk. My family loved it. We can stay here again and again as long as they maintain the apartment. I already shared with  my family and friends. We all played snooker and it was fund. Give it a try and you won’t regret it.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Raja,44,3,7 months on Airbnb,nill,1,"Beautiful Location , easy excess to supermarket, restaurant, shopping mall , very clean apartment, staff is very supportive, very reasonable price and great place to live with family.
Overall this is highly recommended.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Khalida,132,4,2 years on Airbnb,nill,1,He should ensure cleanliness and availability of hot water in wash rooms.,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Hammad,254,5,4 years on Airbnb,United Kingdom,2,"The apartment is beautiful, new and well kept! Assad is a great host, quick communication. The apartment is exactly as the pictures (only better)",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Hamza,25,4,"Lahore, Pakistan",nill,1,It was a great experience and a heartwarming place. I would definitely recommend it to others.,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8 - Rafi Block,Hosted by Assad,4.94,7,Khubaib,861,4,"Lahore, Pakistan",nill,1,"Best experience ever with an airbnb, always first preference whenever traveling to islamabad. 
Great host and abdul qadeer was really helpful in the whole process.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Osaja,862,3,"İstanbul, Türkiye",nill,1,"Was bit an anxious first regarding to the place. But turned out to be really well. Place was exactly same shown in the picture. Will be highly recommending to have stay. Good for family and couples. Host are helpful as well.
Clean quite and nice place.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Madiha,863,3,"Stoke Poges, United Kingdom",United Kingdom,2,Fantastic place. Finished to a very high standard which is impressive and it looks exactly like the photos. I would definitely recommend anyone to stay here. Only downside is the dirty bedding/towels and the house has a slight cigarette odour.,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Ali,67,3,Australia,nill,1,"The place was exceptional with all the amenities at walking distance, and ample parking space & the host was very friendly.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Osama,364,4,"Peshawar, Pakistan",nill,1,"The rooms were clean, very comfortable. I highly recommend this place for anyone visiting. I had a wonderful experience.  if i come back  this place will be my first choice.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Naveed,399,3,New to Airbnb,United Kingdom,2,"Nice place, just like the pictures. Thank you!!",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Iqbal,853,4,"Lahore, Pakistan",United Kingdom,2,"I recently stayed at this B&B and had a really pleasant experience. The location was great – in a quiet neighborhood but still close to everything I wanted to do.
The amenities were as advertised, which was nice. The rooms were comfortable, and the common areas were cozy. Everything was clean and well-maintained, which is always a plus.
The staff was friendly and helpful, which made the stay even better. They were there when I needed them but also gave me space to relax and enjoy my time.
Overall, it was a solid choice for accommodation. If you're looking for a no-fuss place with a good location, accurate amenities, cleanliness, and friendly staff, I'd recommend giving this B&B a try.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Adeal,854,5,"England, United Kingdom",nill,1,"This place was awesome, more than catered for all our needs and the staff were super responsive and helpful. 
The pictures don't do it justice, the apartment is larger than it looks in the pictures which was a great surprise and the building security is great.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Sheryar,855,4,"England, United Kingdom",nill,1,Wonderful place great service.  100% recommendations to anyone whom is looking for looking for private time with family and friends in a peaceful and calm place,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Masood,864,3,United Kingdom,nill,1,This was just as described on the photos and in the description loves it,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Rebal,577,3,"Lahore, Pakistan",United Kingdom,2,"Best place to chill and relax after a long day. Its cozy, comfortable and upto the mark.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Rebal,577,5,"Lahore, Pakistan",nill,1,It was a smooth from start to end. Would love to book it again.,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Ibrahim,316,4,"Farmingdale, New York",nill,1,"Our stay at this Airbnb was wonderful. The cozy atmosphere of the apartment instantly made us feel at home. The host was friendly and accommodating, and the location was perfect for exploring the charming neighborhood. The caretaker of the Airbnb was incredibly welcoming and helpful throughout our stay. We loved every moment and would definitely stay here again!",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Ammar,279,3,United Kingdom,nill,1,"Check in was smooth and stay was enjoyable especially Pool Table really kept us all occupied for hours. That was our main highlight. 
We only had issue with drainage system while showering which we believed was not fixed or wasn't raised by anyone who lived in that property previously. 
But we were given the blame that we somehow did that drainage issue, even when we were leaving after checking out, one of the staff member stood Infront of our car that we broke their drainage system and won't letting us leave and we found that experience quite weird.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Azeem,645,4,United Kingdom,nill,1,"I stayed with my family in this beautiful apartment in January.. this is very cold time of year in Pakistan. athe heating was fantastic, apartment was clean and the host were always a phone call away for ay query I had. I would highly recommend this place.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Adnan,179,5,2 years on Airbnb,nill,1,Great stay again,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Abdul,297,4,4 years on Airbnb,nill,1,I had a wonderful stay,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Salman,219,3,"Scotland, United Kingdom",nill,1,Nice apartment,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Usman,39,5,"Chicago, Illinois",nill,1,Assad’s place is truly a great find. It is equipped with all the necessary amenities and was perfect for a family vacation. We were all traveling from around the world and everyone loved the place. Will definitely be coming back soon!!,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Farhan,87,5,2 months on Airbnb,nill,1,Stayed at this place for only a night but it was a great experience overall. The location is great and the place is neat and clean. The host made sure our one night stay remains memorable.,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Mohsin,75,4,3 months on Airbnb,nill,1,It was a good experience,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Anwarulhaq,865,4,"Toronto, Canada",nill,1,"Great host , clean and modern space.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Naveed,399,4,Australia,nill,1,The place was great we had great fun at place with my family and pool table made it more better.,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Feraz,856,3,"London, United Kingdom",nill,1,"great, job done place.
needs abit of modern updating but for a overall worth it",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Zain,141,4,"Luton, United Kingdom",China,3,"excellent communicaton, apartment is exactly as described in pictures and kept clean. outside building does look rundown but don't let thatput you off. Great location, close to all major land marks and shopping areas. 10/10",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Sufiyan,857,3,2 years on Airbnb,nill,1,"Parking issue because only 1 car is allowed to park the car inside, the lift is not in a good condition, but the apartment was absolutely amazing. 
10/10 in cleaning, accessibility, aesthetics, bathroom & kitchen.",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Uwais,866,4,United Kingdom,nill,1,"very nice place, for a good price",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Vahid,867,4,"Cardiff, United Kingdom",nill,1,Zabrdussss 10/10,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Adnan,179,5,2 years on Airbnb,United Kingdom,2,would recommend,Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Hassan,6,4,"Reading, United Kingdom",nill,1,"beautiful place to stay and the Apartment was really Luxury and relaxing . 
really clean place and peaceful 
the host was really Professional abd helpful.  
I will highly recommended this place",Low
Flamingo Grand Apartments,45,https://a0.muscache.com/im/pictures/095d9ac3-a01d-453d-b7f7-e28d30a80e88.jpg?im_w=720,7 guests ·,3 bedrooms,3 baths,80,25,Bahria Town Phase 8,Hosted by Assad,4.94,7,Haroon,76,3,"Crawley, United Kingdom",Pakistan,8,From start to finish the host was very helpful and reliable. Any issues I had were addressed to straight away. The apartment was as described and pictured. Very pleasant stay will definitely be using this exact place again in a few months to come if still available.,Low
